,Date,Reported_New_Cases,Active_Cases,Hospitalized,ICU,Fatal,Scenario
0,2020-09-22,97.8165960833569,4558.0,185.95906691927433,51.208906364600566,120.30474016946248,Pessimistic
1,2020-09-23,96.0265803797522,4449.0,185.16066348361014,51.028000182556696,122.70731971911982,Pessimistic
2,2020-09-24,92.32473510745376,3854.167911570563,184.18987335915483,50.841915693719784,125.1012909167166,Pessimistic
3,2020-09-25,89.46089455742549,3743.6288061279884,183.04639766696178,50.64676414536075,127.48631749661803,Pessimistic
4,2020-09-26,87.12386372922174,3697.75266985721,181.73715882734612,50.439118855911474,129.86189071223026,Pessimistic
5,2020-09-27,85.12139799821853,3601.8740678554286,180.27354726012993,50.21611661443188,132.22735376193583,Pessimistic
6,2020-09-28,83.33468829875665,3346.2087561541853,178.6694429522358,49.9754901741139,134.5819292539758,Pessimistic
7,2020-09-29,81.69026381726053,3216.899019971446,176.93983317309412,49.715555636436676,136.9247470588416,Pessimistic
8,2020-09-30,80.14264624207658,3026.041666213522,175.09987697337044,49.435172108384705,139.25487085986668,Pessimistic
9,2020-10-01,78.66364100714236,2883.7053072206645,173.16429712544317,49.13368597387053,141.57132240610875,Pessimistic
10,2020-10-02,77.23572575113667,2796.941032971801,171.14700710119766,48.81086828318255,143.8731029571627,Pessimistic
11,2020-10-03,75.84796821975397,2767.789001191555,169.0609032268741,48.46685091791777,146.15921173887548,Pessimistic
12,2020-10-04,74.4935058060837,2776.282506997639,166.91777021998038,48.102065125266854,148.42866144365362,Pessimistic
13,2020-10-05,73.16798926492811,2749.450496262567,164.72826236094846,47.717184552195135,150.68049094154526,Pessimistic
14,2020-10-06,71.86862174599446,2652.3191180085614,162.50193323358639,47.31307389650398,152.9137754430883,Pessimistic
0,2020-09-22,97.8165960833569,4558.0,184.62055621548973,51.15407704270886,120.30112212387917,Expected
1,2020-09-23,94.27166032367882,4449.0,183.23028735466545,50.93716848193298,122.70032615922844,Expected
2,2020-09-24,88.25455244639875,3848.342808853434,181.5611793168853,50.702154558812786,125.08893196311274,Expected
3,2020-09-25,83.63490959248224,3731.9777184459163,179.62319040142924,50.44381166985594,127.46596273660653,Expected
4,2020-09-26,79.91387413838174,3678.891592584298,177.43532320685907,50.1577905505767,129.83021612261913,Expected
5,2020-09-27,76.778961663382,3574.6705542476802,175.0218593738482,49.84071091385718,132.18030795207395,Expected
6,2020-09-28,74.03418255237898,3309.7047368000594,172.4096433444151,49.49016584641721,134.5147181729696,Expected
7,2020-09-29,71.55637221820211,3170.261109018262,169.62619081646076,49.10466815397444,136.83183551341153,Expected
8,2020-09-30,69.26789916754547,2968.5290081858075,166.69842419535587,48.68356242296266,139.12999873863015,Expected
9,2020-10-01,67.11960787111434,2814.648616056922,163.65187169554682,48.22691974200952,141.4075333124532,Expected
10,2020-10-02,65.08015774924615,2715.728773806168,160.51020069513527,47.73542672585643,143.66278293985386,Expected
11,2020-10-03,63.12935947879441,2673.8581332849626,157.29498592859343,47.21027650010869,145.89413591609159,Expected
12,2020-10-04,61.254009567296634,2669.1121428522592,154.0256379685725,46.65306639324368,148.10004649574896,Expected
13,2020-10-05,59.44528637046278,2628.557429222722,150.7194372494093,46.065705010266335,150.27905166648702,Expected
14,2020-10-06,57.69712206772465,2517.2545512904467,147.391634203549,45.450329929124884,152.42978380220322,Expected
0,2020-08-24,223.14285714285714,5083.0,192,35,47,Historical
1,2020-08-25,234.71428571428572,5251.0,250,35,49,Historical
2,2020-08-26,237.0,5419.0,270,50,49,Historical
3,2020-08-27,247.0,5601.0,291,54,51,Historical
4,2020-08-28,252.0,5743.0,286,56,55,Historical
5,2020-08-29,255.71428571428572,5966.0,279,55,59,Historical
6,2020-08-30,248.85714285714286,6121.0,272,57,62,Historical
7,2020-08-31,243.71428571428572,6047.0,272,57,63,Historical
8,2020-09-01,238.85714285714286,6084.0,297,57,70,Historical
9,2020-09-02,247.71428571428572,6250.0,288,48,74,Historical
10,2020-09-03,234.14285714285714,6309.0,276,47,75,Historical
11,2020-09-04,235.0,6379.0,277,51,79,Historical
12,2020-09-05,222.28571428571428,6369.0,265,50,81,Historical
13,2020-09-06,217.14285714285714,6381.0,265,50,84,Historical
14,2020-09-07,213.14285714285714,6346.0,265,50,85,Historical
15,2020-09-08,196.71428571428572,6294.0,265,50,86,Historical
16,2020-09-09,162.57142857142858,6192.0,257,47,88,Historical
17,2020-09-10,156.57142857142858,6006.0,240,53,91,Historical
18,2020-09-11,141.71428571428572,5940.0,240,52,94,Historical
19,2020-09-12,128.85714285714286,5787.0,220,51,96,Historical
20,2020-09-13,121.71428571428571,5681.0,220,51,97,Historical
21,2020-09-14,118.14285714285714,5587.0,225,53,99,Historical
22,2020-09-15,118.14285714285714,5519.0,225,53,99,Historical
23,2020-09-16,118.42857142857143,5360.0,222,60,100,Historical
24,2020-09-17,117.14285714285714,5284.0,210,56,103,Historical
25,2020-09-18,109.57142857142857,5168.0,197,51,107,Historical
26,2020-09-19,106.57142857142857,4994.0,200,52,120,Historical
27,2020-09-20,101.28571428571429,4823.0,185,51,120,Historical
28,2020-09-21,97.85714285714286,4710.0,185,51,120,Historical
29,2020-09-22,97.42857142857143,4558.0,185,51,120,Historical
